period,series,value
2011-06,commences,427.8
2011-07,commences,426.3
2011-08,commences,424.4
2011-09,commences,422.1
2011-10,commences,418.1
2011-11,commences,424.6
2011-12,commences,430.1
2012-01,commences,428.2
2012-02,commences,427.4
2012-03,commences,428.3
2012-04,commences,421.8
2012-05,commences,412.3
2012-06,commences,413
2012-07,commences,410.6
2012-08,commences,407.7
2012-09,commences,399.4
2012-10,commences,396.6
2012-11,commences,382.3
2012-12,commences,382.3
2013-01,commences,380.9
2013-02,commences,381.8
2013-03,commences,377.6
2013-04,commences,381.7
2013-05,commences,383
2013-06,commences,382.5
2013-07,commences,381.5
2013-08,commences,379.8
2013-09,commences,380
2013-10,commences,374.1
2013-11,commences,369.6
2013-12,commences,357.9
2014-01,commences,356.5
2014-02,commences,350.1
2014-03,commences,344.7
2014-04,commences,343.4
2014-05,commences,340.7
2014-06,commences,337.4
2014-07,commences,337.6
2014-08,commences,336.1
2014-09,commences,336.6
2014-10,commences,335.9
2014-11,commences,335.8
2014-12,commences,336.8
2015-01,commences,334.2
2015-02,commences,334.6
2015-03,commences,334.3
2015-04,commences,331
2015-05,commences,328.5
2015-06,commences,330.9
2015-07,commences,328.9
2015-08,commences,330.7
2015-09,commences,331.9
2015-10,commences,332.6
2015-11,commences,336.8
2015-12,commences,340.9
2016-01,commences,341.9
2016-02,commences,346.5
2016-03,commences,343.3
2016-04,commences,346.6
2016-05,commences,355.6
2016-06,commences,356.7
2016-07,commences,357.4
2016-08,commences,357.8
2016-09,commences,359.2
2016-10,commences,363.4
2016-11,commences,366
2016-12,commences,369.4
2017-01,commences,376.6
2017-02,commences,379.2
2017-03,commences,390.7
2017-04,commences,394.8
2017-05,commences,395.4
2017-06,commences,400.6
2017-07,commences,407.8
2017-08,commences,409.7
2017-09,commences,412.3
2017-10,commences,415.4
2017-11,commences,422.6
2017-12,commences,433.9
2018-01,commences,431.5
2018-02,commences,429.6
2018-03,commences,424.8
2018-04,commences,424.8
2018-05,commences,424.9
2018-06,commences,424.1
2018-07,commences,420.5
2018-08,commences,418.7
2018-09,commences,416.4
2018-10,commences,417.5
2018-11,commences,412.4
2018-12,commences,400.5
2019-01,commences,401.2
2019-02,commences,401
2019-03,commences,397.8
2019-04,commences,397.2
2019-05,commences,393.5
2019-06,commences,388
2019-07,commences,390
